,ID,Gender,DoB,ROI1,ROI2,ROI3,Valid,Valid Freeviewing
1024,20230409144239080,MALE,2010,Mermaid,Woman,Zeppelin,True,False
1025,20230409145035957,MALE,1991,WomanOnBoat,Woman,Man,True,False
1026,20230409145404932,FEMALE,1983,Man,Pierce,Spaceship,True,True
1027,20230409150014418,MALE,1970,BoatSunset,Pierce,Woman,True,True
1028,20230409150828663,FEMALE,1984,Pierce,Octopus,Elephant,True,True
1029,20230409151648695,FEMALE,1972,BoatSunset,Pierce,Man,False,False
1030,20230409152608371,MALE,1995,Pierce,Mermaid,Woman,False,False
1031,20230409153221661,FEMALE,1967,WomanOnBoat,BoatSunset,Man,True,True
1032,20230409153958417,MALE,1996,Turtle,Mermaid,Octopus,False,False
1033,20230409154332080,FEMALE,2000,Spaceship,Turtle,Octopus,True,True
1034,20230409154823288,FEMALE,2005,Spaceship,Mermaid,Pierce,True,True
1035,20230409155719257,FEMALE,2001,FatherSonBoat,Turtle,WomanOnBoat,False,True
1036,20230409161523240,MALE,1998,Mermaid,Turtle,Woman,True,False
1037,20230409161914838,MALE,1966,Pierce,Turtle,Mermaid,True,True
1038,20230409162636413,MALE,1994,Pierce,SwimmingMan,WomanOnBoat,True,True
1039,20230410102659116,MALE,1975,Woman,Pierce,BoatSunset,True,True
1040,20230410103951269,FEMALE,2003,Man,Pierce,Octopus,True,True
1041,20230410105543737,MALE,2000,WomanOnBoat,BlankSky,BoatSunset,True,True
1042,20230410105932649,MALE,2001,Woman,Mermaid,Elephant,True,True
1043,20230410111202548,FEMALE,2000,FatherSonBoat,Mermaid,Turtle,False,True
1044,20230410111629013,FEMALE,1988,Pierce,BoatSunset,Turtle,True,False
1045,20230410112202630,MALE,2013,WomanOnBoat,SwimmingMan,Octopus,False,True
1046,20230410112553444,MALE,1980,BoatSunset,WomanOnBoat,Turtle,True,True
1047,20230410113146813,MALE,1978,Woman,BoatSunset,SwimmingMan,True,True
1048,20230410113612111,MALE,1984,BoatSunset,WomanOnBoat,Turtle,False,False
1049,20230410114023329,MALE,1976,Pierce,Man,Mermaid,True,True
1050,20230410120006009,MALE,2007,BoatSunset,WomanOnBoat,Man,True,False
1051,20230410120505458,OTHER,2003,WomanOnBoat,BoatSunset,Mermaid,True,False
1052,20230410121742397,MALE,1982,Pierce,Man,BoatSunset,False,True
1053,20230410122216271,FEMALE,1995,Woman,Octopus,SwimmingMan,True,True
1054,20230410125016515,MALE,2002,Elephant,SwimmingMan,Octopus,True,True
1055,20230410125704922,MALE,2003,BoatSunset,Man,Octopus,True,True
1056,20230410130105980,MALE,1999,Spaceship,WomanOnBoat,Pierce,True,True
1057,20230410130459446,FEMALE,2001,SwimmingMan,Elephant,Octopus,True,True
1058,20230410130818595,FEMALE,2001,WomanOnBoat,Mermaid,Spaceship,True,False
1059,20230410131155144,MALE,1999,Woman,Pierce,FatherSonBoat,True,True
1060,20230410132016211,MALE,2006,WomanOnBoat,Mermaid,Woman,True,False
1061,20230410133445078,MALE,1997,Zeppelin,Mermaid,Woman,False,True
1062,20230410134209856,MALE,1986,Octopus,Woman,Turtle,False,True
1063,20230410135517476,OTHER,2001,Elephant,WomanOnBoat,Octopus,False,False
1064,20230410140959623,FEMALE,2000,FatherSonBoat,Woman,SwimmingMan,False,True
1065,20230410141349202,MALE,2000,Octopus,Woman,Mermaid,True,False
1066,20230410143240481,FEMALE,1991,Pierce,Mermaid,FatherSonBoat,True,True
1067,20230410143709083,FEMALE,2000,Woman,Pierce,Mermaid,True,True
1068,20230410144511381,MALE,1977,WomanOnBoat,Mermaid,Zeppelin,True,False
1069,20230410144931223,MALE,1977,WomanOnBoat,Turtle,Mermaid,True,True
1070,20230410145321203,FEMALE,1998,BoatSunset,Pierce,Mermaid,True,True
1071,20230410150324605,MALE,1987,Woman,Pierce,WomanOnBoat,True,True
1072,20230410151053404,FEMALE,2003,Woman,Pierce,Clouds,False,False
1073,20230410151512329,MALE,1986,Pierce,WomanOnBoat,Woman,False,True
1074,20230410153323234,MALE,1999,Pierce,Woman,Mermaid,True,True
1075,20230410153808953,MALE,1955,WomanOnBoat,Woman,BoatSunset,True,False
1076,20230410154225926,MALE,1974,Turtle,Woman,SwimmingMan,True,True
1077,20230410154813256,FEMALE,2000,Octopus,WomanOnBoat,Mermaid,True,True
1078,20230410160659464,MALE,1990,BoatSunset,WomanOnBoat,Clouds,True,False
1079,20230410161055633,FEMALE,1996,FatherSonBoat,Man,SwimmingMan,True,True
1080,20230411100112178,OTHER,2001,WomanOnBoat,Man,BoatSunset,True,True
1081,20230411100520326,MALE,1996,Pierce,Clouds,BoatSunset,True,True
1082,20230411105038990,FEMALE,2000,Elephant,Spaceship,Man,True,True
1083,20230411105358256,FEMALE,2002,Man,Turtle,SwimmingMan,True,True
1084,20230411110314645,FEMALE,1979,Turtle,Mermaid,Octopus,True,False
1085,20230411111902259,MALE,2002,Elephant,Woman,Pierce,True,True
1086,20230411112726028,MALE,1999,SwimmingMan,BoatSunset,Woman,True,True
1087,20230411113046377,MALE,2000,FatherSonBoat,Spaceship,Pierce,True,True
1088,20230411113908295,FEMALE,1972,FatherSonBoat,Mermaid,Turtle,True,True
1089,20230411114921175,FEMALE,2001,Pierce,Turtle,Elephant,True,True
1090,20230411120232414,FEMALE,1986,Pierce,Man,Spaceship,False,False
1091,20230411120716048,MALE,1994,WomanOnBoat,BoatSunset,Man,True,True
1092,20230411121217549,FEMALE,2000,Mermaid,Turtle,SwimmingMan,True,False
1093,20230411121608412,MALE,1996,WomanOnBoat,Turtle,Octopus,True,True
1094,20230411122105476,OTHER,2000,Woman,Turtle,Pierce,True,True
1095,20230411122511705,MALE,2000,Turtle,Mermaid,Octopus,False,False
1096,20230411123011071,MALE,1983,Pierce,Mermaid,Octopus,True,True
1097,20230411123335041,MALE,1984,BoatSunset,Woman,Turtle,True,True
1098,20230411124932748,FEMALE,2000,SwimmingMan,Woman,Pierce,True,True
1099,20230411125403902,FEMALE,2005,Spaceship,Octopus,Man,False,True
1100,20230411125724035,FEMALE,1986,Elephant,SwimmingMan,Octopus,True,False
1101,20230411130719913,FEMALE,1995,WomanOnBoat,BoatSunset,Turtle,False,False
1102,20230411132453532,FEMALE,1978,WomanOnBoat,Zeppelin,Elephant,True,True
1103,20230411133251293,MALE,2008,Elephant,Woman,Spaceship,True,True
1104,20230411134029200,MALE,2000,Turtle,Spaceship,FatherSonBoat,True,True
1105,20230411134516637,FEMALE,2000,Man,BlankSky,BoatSunset,True,True
1106,20230411135445088,FEMALE,1981,Pierce,Elephant,Man,True,True
1107,20230411140444086,OTHER,2000,BoatSunset,FatherSonBoat,Man,True,True
1108,20230411142329511,OTHER,2000,WomanOnBoat,BoatSunset,Man,True,True
1109,20230411142908799,MALE,1970,WomanOnBoat,Woman,Man,False,True
1110,20230411143319066,FEMALE,2010,Pierce,Spaceship,BoatSunset,False,True
1111,20230411150514095,MALE,1998,Mermaid,Woman,Turtle,True,True
1112,20230411150940911,FEMALE,1994,WomanOnBoat,BoatSunset,Octopus,False,True
1113,20230411151318295,FEMALE,1994,Turtle,Man,Octopus,True,True
1114,20230411152132038,MALE,1998,Woman,Turtle,Pierce,True,True
1115,20230411153311786,FEMALE,2000,Elephant,FatherSonBoat,Spaceship,True,True
1116,20230411154859566,MALE,1994,Woman,Turtle,Mermaid,True,True
1117,20230411155400067,FEMALE,1999,Elephant,BoatSunset,Turtle,True,False
1118,20230411160457139,MALE,1999,Woman,WomanOnBoat,Spaceship,True,True
1119,20230411161126128,MALE,2011,Elephant,Turtle,Mermaid,True,False
1120,20230412101033393,FEMALE,2000,Elephant,Mermaid,Turtle,True,True
1121,20230412102115001,MALE,2002,Octopus,BoatSunset,Turtle,False,False
1122,20230412103624359,MALE,1978,Mermaid,Pierce,Elephant,True,True
1123,20230412104115701,MALE,1994,WomanOnBoat,SwimmingMan,Turtle,True,True
1124,20230412104431613,MALE,1995,FatherSonBoat,BoatSunset,Elephant,True,True
1125,20230412105130999,MALE,1988,WomanOnBoat,SwimmingMan,Turtle,True,True
1126,20230412105538829,FEMALE,2010,Spaceship,Mermaid,WomanOnBoat,True,True
1127,20230412110000991,MALE,2005,Spaceship,BoatSunset,Mermaid,True,True
1128,20230412110526766,FEMALE,1970,Pierce,Elephant,Man,True,True
1129,20230412110908488,MALE,2008,WomanOnBoat,Spaceship,Pierce,True,True
1130,20230412111249209,MALE,2009,Spaceship,Man,Octopus,True,True
1131,20230412113157305,FEMALE,1982,Pierce,Spaceship,Woman,True,True
1132,20230412120454631,FEMALE,2000,Woman,WomanOnBoat,Pierce,True,True
1133,20230412120854320,FEMALE,2000,Octopus,Woman,Turtle,True,True
1134,20230412121220343,MALE,1988,Mermaid,WomanOnBoat,Octopus,True,True
1135,20230412121804971,MALE,2000,Elephant,SwimmingMan,Woman,False,False
1136,20230412122219825,MALE,1990,Zeppelin,Spaceship,WomanOnBoat,False,True
1137,20230412123209047,FEMALE,2000,Octopus,Turtle,WomanOnBoat,True,False
1138,20230412123731069,FEMALE,2000,Turtle,Mermaid,Pierce,False,True
1139,20230412124850531,MALE,1974,Man,BoatSunset,Mermaid,False,False
1140,20230412125231936,MALE,1975,Turtle,Man,BoatSunset,True,True
1141,20230412130004855,FEMALE,2013,Elephant,FatherSonBoat,Pierce,True,True
1142,20230412130700720,FEMALE,2004,Woman,BoatSunset,WomanOnBoat,True,True
1143,20230412131642334,FEMALE,2012,WomanOnBoat,SwimmingMan,Woman,True,True
1144,20230412132041023,FEMALE,1996,Woman,WomanOnBoat,Mermaid,True,True
1145,20230412132404059,MALE,1993,Octopus,SwimmingMan,WomanOnBoat,True,True
1146,20230412132823768,FEMALE,2000,Woman,Turtle,Pierce,True,True
1147,20230412133213164,FEMALE,2005,Man,Spaceship,BoatSunset,False,True
1148,20230412134801862,MALE,2001,BoatSunset,Turtle,WomanOnBoat,True,False
1149,20230412135220621,MALE,1982,Man,Turtle,WomanOnBoat,True,True
1150,20230412135737537,MALE,2000,FatherSonBoat,Elephant,Woman,False,True
1151,20230412140328671,FEMALE,1999,Pierce,Turtle,FatherSonBoat,True,True
1152,20230412140735335,MALE,1983,Spaceship,Clouds,FatherSonBoat,False,False
1153,20230412141419972,OTHER,1987,Mermaid,Elephant,SwimmingMan,True,True
1154,20230412142159915,FEMALE,2002,WomanOnBoat,Mermaid,Spaceship,True,True
1155,20230412142614803,MALE,1971,WomanOnBoat,Woman,Pierce,True,True
1156,20230412143408109,FEMALE,2000,Spaceship,Woman,BoatSunset,True,False
1157,20230412144214028,MALE,2006,Woman,Pierce,Turtle,True,True
1158,20230412144536246,MALE,2000,WomanOnBoat,BoatSunset,Turtle,True,True
1159,20230412144939639,FEMALE,1972,Woman,BoatSunset,Elephant,True,True
1160,20230412145455188,FEMALE,1972,Man,WomanOnBoat,FatherSonBoat,True,True
1161,20230412145935618,MALE,2000,Woman,BoatSunset,Mermaid,False,True
1162,20230412150847370,MALE,1999,Man,Spaceship,Pierce,True,True
1163,20230412151337876,FEMALE,1986,WomanOnBoat,Zeppelin,Turtle,False,True
1164,20230412151815954,OTHER,1998,Woman,Mermaid,WomanOnBoat,True,True
1165,20230412152203481,FEMALE,2008,FatherSonBoat,Man,Elephant,True,True
1166,20230412152550692,FEMALE,2008,Spaceship,Mermaid,Elephant,True,True
1167,20230412153047088,FEMALE,2002,WomanOnBoat,Turtle,Octopus,True,False
1168,20230412153426056,OTHER,1998,BoatSunset,Pierce,Elephant,False,False
1169,20230412154152970,MALE,2013,WomanOnBoat,BoatSunset,Zeppelin,False,True
1170,20230412154550507,FEMALE,1998,Elephant,Spaceship,FatherSonBoat,False,True
1171,20230412155256666,MALE,2002,Mermaid,Pierce,Clouds,False,False
1172,20230412155644661,MALE,2000,WomanOnBoat,Clouds,Turtle,True,True
1173,20230412160335087,MALE,1996,WomanOnBoat,Man,Woman,True,True
1174,20230412160734226,FEMALE,2000,WomanOnBoat,Spaceship,Elephant,True,True
1175,20230412161207299,MALE,1974,Turtle,Mermaid,Octopus,True,True
1176,20230413093706603,OTHER,1997,Turtle,Elephant,Mermaid,True,True
1177,20230413094133503,FEMALE,1996,BoatSunset,Pierce,FatherSonBoat,True,True
1178,20230413094806094,FEMALE,1977,Pierce,BoatSunset,WomanOnBoat,False,True
1179,20230413104547283,MALE,1969,WomanOnBoat,Mermaid,Woman,False,True
1180,20230413105105034,MALE,2007,Woman,FatherSonBoat,Octopus,True,True
1181,20230413105707896,MALE,2000,Turtle,Octopus,WomanOnBoat,False,False
1182,20230413110940013,MALE,2003,Mermaid,Turtle,Woman,True,True
1183,20230413112720823,FEMALE,1977,Elephant,Spaceship,Pierce,False,True
1184,20230413114446883,FEMALE,1987,Turtle,Mermaid,Man,False,True
1185,20230413115244261,FEMALE,1985,WomanOnBoat,SwimmingMan,BoatSunset,False,True
1186,20230413115637977,FEMALE,1985,Octopus,WomanOnBoat,SwimmingMan,True,True
1187,20230413120215731,FEMALE,2013,Woman,BoatSunset,Elephant,True,True
1188,20230413120638109,MALE,2008,Turtle,WomanOnBoat,Octopus,False,True
1189,20230413121026003,FEMALE,2006,WomanOnBoat,Woman,Spaceship,True,False
1190,20230413122131368,FEMALE,1983,Woman,Pierce,Man,True,True
1191,20230413123358130,MALE,2011,Octopus,WomanOnBoat,Turtle,False,True
1192,20230413124049658,MALE,2000,WomanOnBoat,Octopus,Pierce,False,True
1193,20230413125028469,MALE,2004,Woman,Mermaid,BoatSunset,True,True
1194,20230413125414044,MALE,1977,Turtle,BoatSunset,Octopus,True,True
1195,20230413125855509,FEMALE,1993,Spaceship,Turtle,FatherSonBoat,False,True
1196,20230413130258685,FEMALE,2000,Mermaid,Spaceship,FatherSonBoat,True,True
1197,20230413130858577,MALE,1974,WomanOnBoat,BoatSunset,SwimmingMan,True,True
1198,20230413131353789,MALE,2014,Woman,WomanOnBoat,Pierce,False,True
1199,20230413131843378,MALE,1999,Woman,Man,WomanOnBoat,False,False
1200,20230413133331215,FEMALE,2001,Turtle,BoatSunset,Mermaid,False,True
1201,20230413133739629,MALE,1986,BoatSunset,WomanOnBoat,Turtle,True,True
1202,20230413134711484,MALE,2000,BoatSunset,Turtle,WomanOnBoat,False,False
1203,20230413135503222,OTHER,1966,Turtle,Mermaid,Octopus,True,False
1204,20230413135953661,OTHER,2001,BoatSunset,Woman,Pierce,True,True
1205,20230413140638765,FEMALE,2000,Pierce,Mermaid,WomanOnBoat,True,True
1206,20230413141430403,MALE,1997,Zeppelin,WomanOnBoat,Mermaid,False,True
1207,20230413142348193,MALE,2009,Spaceship,WomanOnBoat,Mermaid,False,False
1208,20230413143524706,MALE,2009,WomanOnBoat,Turtle,Pierce,True,False
1209,20230413143934938,MALE,2012,Spaceship,SwimmingMan,Turtle,False,True
1210,20230413144601141,OTHER,2004,Woman,WomanOnBoat,BoatSunset,True,True
1211,20230413144941344,FEMALE,2000,BoatSunset,Mermaid,Octopus,True,True
1212,20230413145530642,MALE,1981,Mermaid,BoatSunset,Woman,False,True
1213,20230413150049611,OTHER,2000,Mermaid,SwimmingMan,Elephant,True,True
1214,20230413152832655,MALE,1995,Mermaid,Turtle,WomanOnBoat,False,True
1215,20230413153333138,MALE,1995,Mermaid,Woman,WomanOnBoat,True,False
1216,20230413153742070,OTHER,1999,Elephant,SwimmingMan,Octopus,True,True
1217,20230413154452350,MALE,2001,Turtle,Woman,Mermaid,False,True
1218,20230413154855392,OTHER,2002,Elephant,Turtle,Pierce,True,True
1219,20230413155615766,FEMALE,1989,Woman,Pierce,WomanOnBoat,True,True
1220,20230413160324977,OTHER,2012,BoatSunset,Mermaid,Spaceship,False,False
1221,20230413161243684,FEMALE,1971,Mermaid,Man,BoatSunset,True,True
1222,20230413161621970,MALE,1999,WomanOnBoat,Turtle,BoatSunset,True,True
1223,20230414095348523,OTHER,2000,Pierce,Octopus,BlankSky,True,True
1224,20230414102606322,MALE,1993,WomanOnBoat,Man,Mermaid,True,True
1225,20230414103135134,FEMALE,1999,FatherSonBoat,Spaceship,BoatSunset,True,True
1226,20230414103600849,FEMALE,2010,BoatSunset,Pierce,WomanOnBoat,False,True
1227,20230414104717891,FEMALE,2014,Spaceship,Woman,Elephant,False,True
1228,20230414111837849,FEMALE,2000,WomanOnBoat,BoatSunset,Man,True,False
1229,20230414112259593,FEMALE,2000,Man,Woman,WomanOnBoat,False,True
1230,20230414112734618,FEMALE,1998,WomanOnBoat,Octopus,Mermaid,True,True
1231,20230414113145985,MALE,1992,Woman,Turtle,Mermaid,True,False
1232,20230414113857282,FEMALE,2000,Turtle,Mermaid,BoatSunset,True,True
1233,20230414114309266,OTHER,2014,Zeppelin,Pierce,Woman,True,True
1234,20230414114817941,MALE,2005,Octopus,BoatSunset,WomanOnBoat,True,True
1235,20230414115230360,MALE,2000,WomanOnBoat,Man,SwimmingMan,True,True
1236,20230414115659629,FEMALE,1972,SwimmingMan,Clouds,WomanOnBoat,True,True
1237,20230414120024800,OTHER,2006,WomanOnBoat,Pierce,Woman,True,True
1238,20230414120436250,MALE,2000,BoatSunset,Pierce,Man,True,True
1239,20230414121346115,MALE,2000,BoatSunset,WomanOnBoat,Pierce,True,True
1240,20230414121708551,MALE,2000,Pierce,BoatSunset,SwimmingMan,True,True
1241,20230414122059681,MALE,1995,BoatSunset,SwimmingMan,Mermaid,True,True
1242,20230414122512550,MALE,1988,Mermaid,WomanOnBoat,Man,True,True
1243,20230414123653332,MALE,2011,FatherSonBoat,Man,Elephant,False,False
1244,20230414124546831,FEMALE,2000,Spaceship,Clouds,FatherSonBoat,False,False
1245,20230414124907348,FEMALE,2000,BoatSunset,Man,FatherSonBoat,True,True
1246,20230414125604597,OTHER,1987,Turtle,Woman,Man,True,False
1247,20230414130331543,FEMALE,2000,Mermaid,WomanOnBoat,Octopus,True,True
1248,20230414130727578,MALE,1987,Turtle,Mermaid,Octopus,True,False
1249,20230414131158182,FEMALE,2000,Pierce,Clouds,Spaceship,False,True
1250,20230414132618923,FEMALE,1979,Woman,Pierce,Mermaid,False,True
1251,20230414133025219,FEMALE,2002,Mermaid,Spaceship,BoatSunset,True,True
1252,20230414133832388,MALE,2005,BoatSunset,Turtle,SwimmingMan,True,True
1253,20230414134226372,MALE,2005,Pierce,WomanOnBoat,Woman,True,True
1254,20230414135838607,FEMALE,1981,SwimmingMan,BoatSunset,WomanOnBoat,True,True
1255,20230414140319771,OTHER,2000,BoatSunset,WomanOnBoat,FatherSonBoat,True,True
1256,20230414140732774,MALE,1980,Man,Mermaid,WomanOnBoat,True,True
1257,20230414141149163,FEMALE,1995,WomanOnBoat,Woman,Turtle,True,False
1258,20230414143149110,MALE,1971,BoatSunset,Man,Turtle,False,True
1259,20230414143552186,FEMALE,1981,Woman,WomanOnBoat,Mermaid,False,True
1260,20230414144539572,MALE,1983,Pierce,Elephant,Woman,False,True
1261,20230414145013595,FEMALE,1975,WomanOnBoat,Woman,Pierce,True,True
1262,20230414145406327,FEMALE,2000,Spaceship,WomanOnBoat,FatherSonBoat,False,True
1263,20230414145913750,FEMALE,1992,Man,WomanOnBoat,Clouds,True,True
1264,20230414150657963,MALE,2000,WomanOnBoat,Spaceship,Man,True,True
1265,20230414151418653,FEMALE,2001,Mermaid,FatherSonBoat,Pierce,True,True
1266,20230414151931181,OTHER,1993,Elephant,Woman,Mermaid,False,False
1267,20230414153535410,FEMALE,2009,FatherSonBoat,BoatSunset,Spaceship,True,True
1268,20230414154106339,OTHER,2000,Man,WomanOnBoat,Elephant,False,True
1269,20230414154944005,MALE,2000,BoatSunset,Mermaid,Pierce,True,False
1270,20230414160250290,MALE,2000,Turtle,Woman,Man,True,True
1271,20230414160752608,FEMALE,1970,Turtle,WomanOnBoat,Pierce,False,True
1272,20230414161241546,FEMALE,1998,Woman,WomanOnBoat,SwimmingMan,True,True
1273,20230414162241395,MALE,2000,BoatSunset,Turtle,Man,True,False
1274,20230414173033668,MALE,1993,Mermaid,FatherSonBoat,Turtle,True,True
1275,20230414180831943,FEMALE,1988,FatherSonBoat,BoatSunset,Elephant,True,True
1276,20230414181704721,FEMALE,2002,FatherSonBoat,Elephant,Woman,True,True
1277,20230414182029142,FEMALE,2001,Turtle,Spaceship,Octopus,True,True
1278,20230414182754854,FEMALE,1993,Woman,Pierce,Mermaid,True,True
1279,20230414183218950,FEMALE,1984,BoatSunset,Pierce,Man,True,True
1280,20230414184042520,FEMALE,2004,Mermaid,Turtle,WomanOnBoat,True,True
1281,20230414184500912,FEMALE,2002,Pierce,Turtle,Octopus,False,False
1282,20230414190637656,FEMALE,1987,WomanOnBoat,SwimmingMan,BoatSunset,True,False
1283,20230414191036695,FEMALE,2001,WomanOnBoat,Spaceship,BoatSunset,True,False
1284,20230414191515674,MALE,1964,Pierce,Man,Elephant,True,True
1285,20230414192215510,FEMALE,1996,BoatSunset,Turtle,WomanOnBoat,False,True
1286,20230414194609024,FEMALE,1988,SwimmingMan,Pierce,Woman,True,True
1287,20230414194939051,MALE,1984,Woman,WomanOnBoat,Spaceship,True,True
1288,20230414195423601,FEMALE,1991,Elephant,WomanOnBoat,Woman,True,True
1289,20230414200337288,FEMALE,1967,Spaceship,WomanOnBoat,Woman,False,True
1290,20230414202043295,FEMALE,1985,Man,WomanOnBoat,Spaceship,True,True
1291,20230414204219473,FEMALE,1961,Turtle,Man,BoatSunset,True,False
1292,20230415093858807,FEMALE,2000,Turtle,Octopus,Pierce,True,True
1293,20230415095018052,MALE,1981,Elephant,Clouds,SwimmingMan,False,True
1294,20230415095949840,MALE,2007,Spaceship,Man,Pierce,True,True
1295,20230415102239708,FEMALE,1960,FatherSonBoat,Pierce,WomanOnBoat,True,True
1296,20230415103558773,MALE,2008,BoatSunset,Spaceship,Man,False,True
1297,20230415104302496,MALE,1979,WomanOnBoat,Pierce,Elephant,True,True
1298,20230415105238671,FEMALE,1988,Pierce,Woman,Mermaid,True,True
1299,20230415105827653,FEMALE,2000,Mermaid,BlankSky,Spaceship,True,False
1300,20230415111436188,FEMALE,2004,Turtle,Elephant,Spaceship,True,True
1301,20230415112146283,FEMALE,2010,WomanOnBoat,Pierce,Spaceship,True,True
1302,20230415112653857,OTHER,2000,Turtle,Pierce,Man,True,True
1303,20230415114342281,FEMALE,2000,Man,Octopus,Spaceship,True,True
1304,20230415114729725,FEMALE,1995,Mermaid,Turtle,Man,True,True
1305,20230415115314169,FEMALE,2008,WomanOnBoat,FatherSonBoat,Woman,True,True
1306,20230415121227738,FEMALE,1976,Pierce,WomanOnBoat,Spaceship,False,True
1307,20230415122205064,MALE,2012,Woman,Pierce,BoatSunset,True,True
